time,titles,tags
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Такого видеть не приходилось». Что привело в ужас врача, когда ему принесли результаты холтер-ЭКГ здоровой на вид пациентки","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=14, tm_min=57, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",Роскомнадзор сообщил об утечке 500 млн записей о россиянах,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=14, tm_min=50, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",Плакала невеста и весь зал. В Иркутске модель позвали замуж прямо во время показа свадебных платьев — видео,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=14, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Иван Янковский, звезда сериала «Слово пацана», — об Олеге Янковском: «Я помню последнюю улыбку дедушки: ""Будь лучше…"" Я вот и стараюсь»","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=14, tm_min=20, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Ни стыда, ни чести, ни достоинства». Ангарчане всем миром собирают деньги на судебные расходы мэрии","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Просили полицейского, чтобы он меня задержал»: зачем 53-летняя гадалка ходит зимой в шортах и топике по улице при минус 35","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Помалкивают о визитах, но ходят»: что мужчины делают в салонах красоты — рассказ косметолога","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«4 дня он не пил, не ел, потому что не меня, мальчика хотел»: в детсаду разгорелся скандал из-за песни про нежеланных дочек у отцов","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","«4 дня он не пил, не ел, потому что не меня, мальчика хотел»: в детсаду разгорелся скандал из-за песни про нежеланных дочек у отцов","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=12, tm_min=0, tm_sec=34, tm_wday=4, tm_yday=54, tm_isdst=-1)","«Киргизской схеме конец, пошлины — 48%». Правительство запретило серый импорт автомобилей","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",«Личная жизнь ушла на второй план»: экс-звезда «Дома-2» начал вести канал из зоны СВО. Видео,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=11, tm_min=23, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)","Три пули за пять кило золота. Курьера ювелирного дома из Таганрога жестоко убили в Иркутске, а тело бросили на льду Ангары","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",Детей не выпустят за границу: как с 1 марта изменятся правила выезда из России,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",Санкции ударили по интимной жизни. Эксперты — о причинах и последствиях роста цен на презервативы,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=0, tm_wday=4, tm_yday=54, tm_isdst=-1)",Сможете вспомнить героев на улицах Иркутска? Тест «ИрСити» ко Дню защитника Отечества,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=20, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",Строительство 3 мостов и 2 канатных дорог: в генплане готовят фантастическое изменение транспортной сети Иркутска,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=18, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",«Меньше носиться надо по встречке». Иномарка влетела во дворец детского творчества на Желябова,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=17, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",Иркутский альпинист Евгений Глазунов погиб при восхождении на 5-тысячник в Киргизии. Его искали с 18 февраля,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Холодно и больно стоять: как живет человек, у которого совсем нет подкожного жира","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Один работает в кофейне, другая затмила отца. Кто из звездных детей отказался от творчества, а кто превзошел родителей","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=16, tm_min=49, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Изнасиловали, а на следующий день повели на допрос. Свидетель по делу о бунте в ангарской колонии рассказал, как пытали его и других осуждённых","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=16, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",Лучше дома посидеть. Синоптики рассказали о погоде на длинные февральские выходные,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",10 лучших сериалов по версии Городских порталов: какие из них видели вы?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",Большая часть — вовсе не бездомные: репортаж из очереди за бесплатной едой,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=15, tm_min=28, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Не дом, а бассейн. В Усть-Куде разлившаяся из-за морозов река затопила жилую постройку — видео","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Жанну Агузарову признала сама Пугачева, а ей хотелось походить на Мадонну. Как рокерша с Марса покорила СССР и уехала в США петь в кабаке","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=14, tm_min=33, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","На набережной Ангары у матфака ИГУ очистили место под застройку. Рассказываем, что там будет","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Вы с пальмы свалились? Узнайте, можно ли вас считать воспитанным человеком","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=13, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",Две комнаты по цене четырех. Рейтинг самых дорогих арендных квартир Иркутска — там есть даже своя сауна,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","«""Красной линией"" стала голая вечеринка Ивлеевой». Почему участникам секс-тусовок стали угрожать показательной расправой и кто на очереди","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)","Платон и Достоевский, Стивен Кинг, Сорокин. Какие еще книги оказались в списке «для обсуждения проблематики ЛГБТ*-пропаганды»","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=12, tm_min=47, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",«Мы обеспечиваем энергобезопасность региона». Гендиректор «Востсибугля» рассказал о работе компании,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=2, tm_mday=22, tm_hour=12, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=53, tm_isdst=-1)",В Иркутске подготовили пункт временного размещения из-за угрозы подтопления садоводств возле Батарейной,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
